accelX,accelY,accelZ,actualServoPos1,actualServoPos2,actualServoPos3,actualServoPos4,altitude,cx,cy,desiredServoPos1,desiredServoPos2,desiredServoPos3,desiredServoPos4,epochTime,gpsAltAGL,gpsAltMSL,gpsLat,gpsLock,gpsLong,gyroX,gyroY,gyroZ,i,initialAltitude,j,k,loopCount,magX,magY,magZ,posX,posY,posZ,pressure,rawMagX,rawMagY,rawMagZ,rssi,satellites,state,targetGpsLat,targetGpsLong,temperature,timestamp,trajA,trajB,trajC,trajD,velX,velY,velZ,w,internalTimestamp
0.481,1.001,0.162,0,0,0,0,1333.42834,0,0,0,0,0,0,0,0,890.562,31.043251,0,-103.536079,-80.99,-232.75,-87.5,0.609582782,0,0.341369897,-0.072958112,55388,0,0,0,-1280451.5,-5318704.5,3270688.25,862.987305,0,0,0,-71,3,0,0,0,52.48,2883266,0,0,0,0,-4.92412949,39.0737343,-86.9714432,0.711725,1.74976E+12
0.452,1.053,0.132,0,0,0,0,1333.95374,0,0,0,0,0,0,0,0,890.568,31.0432453,0,-103.536087,-78.47,-230.93,-107.24,0.446577817,0,0.473575711,-0.329703301,55389,0,0,0,-1280451.5,-5318702.5,3270690.25,862.931885,0,0,0,-75,3,0,0,0,52.33,2883316,0,0,0,0,-3.53047609,39.9953232,15.1503468,0.683805525,1.74976E+12
0.453,1.139,0.06,0,0,0,0,1337.0603,0,0,0,0,0,0,0,0,890.574,31.0432415,0,-103.536095,-73.29,-228.06,-146.79,0.229583412,0,0.555617809,-0.554595,55390,0,0,0,-1280451.88,-5318701.5,3270691.25,862.604248,0,0,0,-75,3,0,0,0,52.23,2883366,0,0,0,0,-4.35459709,33.3999367,15.9635334,0.575330198,1.74976E+12
0.306,1.153,0.049,0,0,0,0,1337.58582,0,0,0,0,0,0,0,0,890.579,31.0432377,0,-103.536095,-66.71,-222.11,-151.41,-0.011591965,0,0.573098242,-0.716783404,55391,0,0,0,-1280452.25,-5318702.5,3270691.75,862.548828,0,0,0,-77,3,0,0,0,52.26,2883416,0,0,0,0,-5.30566549,20.4765148,10.3775597,0.39704603,1.74976E+12
0.208,1.161,0.046,0,0,0,0,1335.0116,0,0,0,0,0,0,0,0,890.585,31.0432358,0,-103.536102,-64.19,-220.92,-147.7,-0.250279903,0,0.523875713,-0.795352459,55392,0,0,0,-1280453,-5318702.5,3270689.75,862.820312,0,0,0,-76,3,0,0,0,52.29,2883466,0,0,0,0,-7.77708578,14.5815067,-27.1877918,0.174151465,1.74976E+12
0.222,1.163,0.036,0,0,0,0,1344.19592,0,0,0,0,0,0,0,0,890.591,31.043232,0,-103.536102,-63.98,-221.48,-143.43,-0.457596183,0,0.415691972,-0.783382773,55393,0,0,0,-1280453.5,-5318703,3270689.25,861.852051,0,0,0,-70,3,0,0,0,52.24,2883516,0,0,0,0,-8.34770203,8.72733402,-14.276165,-0.064166822,1.74976E+12
0.255,0.995,0.159,0,0,0,0,1327.20935,0,0,0,0,0,0,0,0,890.627,31.0432034,0,-103.536125,-101.43,-226.59,-2.17,-0.418951213,0,-0.451238066,0.369062722,55399,0,0,0,-1280454,-5318699,3270682.25,863.643555,0,0,0,-74,3,0,0,0,52.16,2883816,0,0,0,0,-2.49887347,20.2993698,-26.23069,-0.696173,1.74976E+12
0.23,1.002,0.182,0,0,0,0,1323.28503,0,0,0,0,0,0,0,0,890.632,31.0432,0,-103.536125,-109.83,-220.15,1.82,-0.232609987,0,-0.517946839,0.548103929,55400,0,0,0,-1280453.88,-5318698,3270681.25,864.057861,0,0,0,-74,3,0,0,0,52.19,2883866,0,0,0,0,-2.04031706,21.0565968,-19.1358662,-0.61417079,1.74976E+12
0.297,0.987,0.216,0,0,0,0,1317.4303,0,0,0,0,0,0,0,0,890.643,31.0431938,0,-103.536125,-118.44,-219.1,5.6,-0.025397198,0,-0.548110664,0.685066462,55401,0,0,0,-1280453.5,-5318696,3270677.5,864.67627,0,0,0,-74,3,0,0,0,52.21,2883916,0,0,0,0,-0.496199965,25.6562347,-62.9164352,-0.479180306,1.74976E+12
0.476,0.866,0.168,0,0,0,0,1313.5144,0,0,0,0,0,0,0,0,890.649,31.04319,0,-103.536125,-118.72,-196.84,-44.59,0.186413899,0,-0.534401119,0.769659698,55402,0,0,0,-1280452.75,-5318692.5,3270673.5,865.090088,0,0,0,-84,3,0,0,0,52.16,2883966,0,0,0,0,2.38788342,36.3094292,-75.0912857,-0.295447767,1.74976E+12
0.478,0.914,0.168,0,0,0,0,1310.46362,0,0,0,0,0,0,0,0,890.654,31.0431881,0,-103.536125,-115.01,-193.41,-63.77,0.385735333,0,-0.469557375,0.790768564,55403,0,0,0,-1280451.88,-5318688.5,3270672.5,865.412598,0,0,0,-84,3,0,0,0,52.03,2884016,0,0,0,0,5.68588638,45.9669189,-30.4483738,-0.073547989,1.74976E+12
0.548,0.967,0.184,0,0,0,0,1308.75037,0,0,0,0,0,0,0,0,890.665,31.0431767,0,-103.536125,-113.26,-193.9,-78.47,0.55110085,0,-0.356678098,0.737146497,55404,0,0,0,-1280451.25,-5318686,3270670.25,865.59375,0,0,0,-74,3,0,0,0,51.88,2884066,0,0,0,0,7.18122721,48.5988045,-43.1299973,0.160261095,1.74976E+12
0.543,0.911,0.171,0,0,0,0,1308.04626,0,0,0,0,0,0,0,0,890.67,31.0431747,0,-103.536125,-110.25,-193.2,-87.71,0.663613915,0,-0.202839464,0.611102164,55405,0,0,0,-1280450.62,-5318684,3270670.25,865.668213,0,0,0,-71,3,0,0,0,51.79,2884116,0,0,0,0,7.86930799,48.4225197,-11.5550385,0.380824,1.74976E+12
0.539,0.898,0.147,0,0,0,0,1306.29651,0,0,0,0,0,0,0,0,890.676,31.0431709,0,-103.536125,-95.27,-185.78,-96.6,0.709954858,0,-0.023571271,0.425017238,55406,0,0,0,-1280450.12,-5318682.5,3270670,865.853271,0,0,0,-83,3,0,0,0,51.67,2884166,0,0,0,0,7.45006037,45.351429,-5.26237583,0.561042666,1.74976E+12
0.25,1.006,0.051,0,0,0,0,1308.4364,0,0,0,0,0,0,0,0,890.704,31.0431461,0,-103.536148,-66.01,-172.9,-143.22,-0.239440098,0,0.555986047,-0.772162378,55412,0,0,0,-1280452.88,-5318685,3270667.25,865.626953,0,0,0,-81,3,0,0,0,51.63,2884466,0,0,0,0,-7.97443485,-5.79448891,-33.9171486,0.193166509,1.74976E+12
0.231,1.022,0.052,0,0,0,0,1307.70459,0,0,0,0,0,0,0,0,890.711,31.0431385,0,-103.536156,-63.49,-171.5,-139.65,-0.440568,0,0.452507466,-0.773866594,55413,0,0,0,-1280453.5,-5318685.5,3270666.5,865.704346,0,0,0,-71,3,0,0,0,51.65,2884516,0,0,0,0,-9.25516319,-8.54096317,-20.9992657,-0.047617458,1.74976E+12
0.182,1.026,0.069,0,0,0,0,1305.54639,0,0,0,0,0,0,0,0,890.715,31.0431366,0,-103.536156,-63.63,-177.87,-116.9,-0.593130887,0,0.305523783,-0.692004085,55414,0,0,0,-1280453.88,-5318685.5,3270666.25,865.932617,0,0,0,-91,3,0,0,0,51.66,2884566,0,0,0,0,-8.9933548,-9.05578327,-8.33708858,-0.275647,1.74976E+12
0.225,1.088,0.086,0,0,0,0,1306.3634,0,0,0,0,0,0,0,0,890.719,31.0431328,0,-103.536163,-64.19,-180.6,-100.59,-0.682767391,0,0.136637,-0.544495702,55415,0,0,0,-1280454.25,-5318685,3270663.75,865.846191,0,0,0,-66,3,0,0,0,51.66,2884616,0,0,0,0,-8.59109,-6.25637579,-40.151577,-0.467636019,1.74976E+12
0.209,1.05,0.094,0,0,0,0,1305.69641,0,0,0,0,0,0,0,0,890.728,31.0431232,0,-103.536163,-66.29,-181.02,-72.66,-0.706900716,0,-0.0354813,-0.352668673,55416,0,0,0,-1280454.5,-5318685,3270665,865.916748,0,0,0,-76,3,0,0,0,51.67,2884666,0,0,0,0,-7.76320076,-6.30247355,10.4390144,-0.612092555,1.74976E+12
0.299,1.098,0.144,0,0,0,0,1303.81323,0,0,0,0,0,0,0,0,890.728,31.0431232,0,-103.536163,-78.89,-180.95,-2.59,-0.672017455,0,-0.183572143,-0.150078878,55417,0,0,0,-1280454.5,-5318684.5,3270664,866.115967,0,0,0,-72,3,0,0,0,51.67,2884716,0,0,0,0,-5.72271872,-4.18739605,-14.8691645,-0.701548398,1.74976E+12
0.352,1.053,0.202,0,0,0,0,1301.68359,0,0,0,0,0,0,0,0,890.732,31.0431194,0,-103.536163,-102.55,-172.55,60.55,-0.589233398,0,-0.30840677,0.046611603,55418,0,0,0,-1280454.12,-5318683.5,3270661,866.341309,0,0,0,-79,3,0,0,0,51.69,2884766,0,0,0,0,-2.54513693,2.06314492,-52.5857124,-0.745329916,1.74976E+12
0.828,0.593,0.171,0,0,0,0,1268.58691,0,0,0,0,0,0,0,0,890.758,31.0430813,0,-103.536201,-108.57,-82.67,-52.71,0.634174228,0,-0.234133363,0.607151,55426,0,0,0,-1280450,-5318652.5,3270640.25,869.849365,0,0,0,-73,3,0,0,0,50.47,2885167,0,0,0,0,3.25651097,61.6278038,-30.7730732,0.417579144,1.74976E+12
0.76,0.61,0.127,0,0,0,0,1267.84875,0,0,0,0,0,0,0,0,890.761,31.0430775,0,-103.536201,-98.14,-71.82,-87.57,0.660945892,0,-0.0437301,0.443127155,55427,0,0,0,-1280450.25,-5318651,3270639.5,869.927734,0,0,0,-72,3,0,0,0,50.21,2885217,0,0,0,0,1.50935483,53.3846,-18.0039158,0.604050159,1.74976E+12
0.747,0.634,0.131,0,0,0,0,1268.71338,0,0,0,0,0,0,0,0,890.765,31.0430756,0,-103.536201,-91.49,-67.76,-104.44,0.623063505,0,0.158136621,0.230862767,55428,0,0,0,-1280450.5,-5318650.5,3270639.75,869.835938,0,0,0,-72,3,0,0,0,49.99,2885267,0,0,0,0,0.601985931,43.1298676,1.24304068,0.730402052,1.74976E+12
0.721,0.661,0.13,0,0,0,0,1268.52942,0,0,0,0,0,0,0,0,890.768,31.0430717,0,-103.536201,-83.37,-64.4,-119.56,0.521669388,0,0.352023035,-0.01300581,55429,0,0,0,-1280450.62,-5318651,3270640.5,869.855469,0,0,0,-72,3,0,0,0,49.85,2885317,0,0,0,0,0.036066309,30.6455803,14.4684629,0.777027488,1.74976E+12
0.725,0.729,0.142,0,0,0,0,1272.73853,0,0,0,0,0,0,0,0,890.772,31.0430717,0,-103.536209,-75.39,-62.09,-133.77,0.365207881,0,0.509175301,-0.258498341,55430,0,0,0,-1280451.12,-5318652,3270641.5,869.408691,0,0,0,-70,3,0,0,0,49.8,2885367,0,0,0,0,-2.446419,16.9884415,21.4927425,0.735215783,1.74976E+12
0.602,0.9,0.165,0,0,0,0,1274.69177,0,0,0,0,0,0,0,0,890.775,31.0430679,0,-103.536209,-56.07,-59.43,-153.79,0.168214142,0,0.609868646,-0.478800774,55431,0,0,0,-1280451.88,-5318655,3270643,869.201416,0,0,0,-74,3,0,0,0,49.77,2885417,0,0,0,0,-5.57396507,-0.971244276,28.5772266,0.608698606,1.74976E+12
0.519,0.902,0.16,0,0,0,0,1276.02881,0,0,0,0,0,0,0,0,890.836,31.0430584,1,-103.536217,-52.5,-61.6,-152.11,-0.047230028,0,0.639404953,-0.646784782,55432,0,0,0,-1280453,-5318658.5,3270642.75,869.05957,0,0,0,-74,4,0,0,0,49.77,2885467,0,0,0,0,-9.68246078,-16.0491867,3.74021339,0.413037688,1.74976E+12
0.513,0.912,0.161,0,0,0,0,1279.69299,0,0,0,0,0,0,0,0,890.839,31.0430584,0,-103.536217,-49.35,-63.63,-149.66,-0.25425455,0,0.595832229,-0.741948664,55433,0,0,0,-1280454,-5318662,3270645.75,868.670898,0,0,0,-74,3,0,0,0,49.81,2885517,0,0,0,0,-12.6590681,-29.0929871,48.5143356,0.172773689,1.74976E+12
0.404,0.869,0.131,0,0,0,0,1278.17603,0,0,0,0,0,0,0,0,890.9,31.0430489,1,-103.536232,-44.03,-60.13,-143.71,-0.432495028,0,0.484728903,-0.755257189,55434,0,0,0,-1280458.75,-5318677.5,3270671,868.831787,0,0,0,-74,4,0,0,0,49.96,2885567,0,0,0,0,-31.5758495,-92.3116837,403.642975,-0.087020494,1.74976E+12
0.316,0.903,0.179,0,0,0,0,1278.37402,0,0,0,0,0,0,0,0,890.967,31.0430393,1,-103.53624,-35,-53.06,-85.19,-0.629304111,0,-0.056781463,-0.383846104,55437,0,0,0,-1280459.25,-5318671.5,3270640.25,868.810791,0,0,0,-71,4,0,0,0,50.3,2885717,0,0,0,0,-16.9692917,-22.2133102,-65.7720795,-0.673360586,1.74976E+12
0.247,0.857,0.181,0,0,0,0,1276.6709,0,0,0,0,0,0,0,0,890.974,31.0430374,0,-103.53624,-32.62,-51.03,-63.91,-0.612722754,0,-0.1472767,-0.285529435,55438,0,0,0,-1280458.62,-5318669,3270641.75,868.991455,0,0,0,-72,3,0,0,0,50.35,2885767,0,0,0,0,-11.5611134,-5.81514931,16.6943436,-0.722048044,1.74976E+12
0.25,0.848,0.208,0,0,0,0,1275.31543,0,0,0,0,0,0,0,0,891.027,31.0430279,1,-103.536247,-36.19,-79.94,14.42,-0.546571553,0,-0.309490442,-0.078796819,55439,0,0,0,-1280458.38,-5318666.5,3270640,869.135254,0,0,0,-75,4,0,0,0,50.4,2885817,0,0,0,0,-7.83299112,6.457201,-52.8088455,-0.774122953,1.74976E+12
0.251,0.806,0.201,0,0,0,0,1273.17566,0,0,0,0,0,0,0,0,891.087,31.0430183,1,-103.536263,-40.18,-89.32,29.26,-0.444581628,0,-0.43503508,0.124139376,55440,0,0,0,-1280458.62,-5318664.5,3270637.75,869.362305,0,0,0,-74,4,0,0,0,50.48,2885867,0,0,0,0,-6.659585,16.6185627,-46.0164528,-0.77309835,1.74976E+12
0.28,0.825,0.213,0,0,0,0,1270.42212,0,0,0,0,0,0,0,0,891.089,31.0430145,0,-103.536263,-44.66,-97.93,33.39,-0.311970472,0,-0.52726537,0.317685485,55441,0,0,0,-1280458.5,-5318662,3270636.25,869.654541,0,0,0,-77,3,0,0,0,50.54,2885917,0,0,0,0,-4.75468826,24.6131344,-20.0626278,-0.723699927,1.74976E+12
0.731,0.73,0.185,0,0,0,0,1242.0686,0,0,0,0,0,0,0,0,891.35,31.0429668,0,-103.536293,-88.41,-138.95,-71.61,0.682634115,0,-0.075482681,0.535436094,55448,0,0,0,-1280455.12,-5318636.5,3270616.5,872.668457,0,0,0,-78,3,0,0,0,49.95,2886267,0,0,0,0,7.30550241,61.0377159,-62.4428329,0.491549939,1.74976E+12
0.738,0.669,0.132,0,0,0,0,1242.9447,0,0,0,0,0,0,0,0,891.41,31.0429573,1,-103.536308,-85.82,-136.36,-90.23,0.674045444,0,0.111992098,0.339431703,55449,0,0,0,-1280455.75,-5318635,3270615.5,872.575195,0,0,0,-71,4,0,0,0,49.81,2886317,0,0,0,0,2.79342604,53.8560867,-11.5286179,0.646457,1.74976E+12
0.771,0.707,0.102,0,0,0,0,1245.31445,0,0,0,0,0,0,0,0,891.413,31.0429573,0,-103.536308,-73.5,-127.4,-115.29,0.597437501,0,0.305919945,0.100879535,55450,0,0,0,-1280456.38,-5318635,3270616.5,872.323,0,0,0,-74,3,0,0,0,49.71,2886367,0,0,0,0,-1.37158227,39.469429,26.8767586,0.734373689,1.74976E+12
0.676,0.973,0.107,0,0,0,0,1247.22119,0,0,0,0,0,0,0,0,891.479,31.042944,0,-103.536316,-61.11,-114.1,-153.23,0.45334667,0,0.474220097,-0.153885052,55451,0,0,0,-1280457.5,-5318637,3270617,872.120117,0,0,0,-77,3,0,0,0,49.65,2886417,0,0,0,0,-7.0529623,19.7169838,2.14948273,0.738858223,1.74976E+12
0.644,1.011,0.08,0,0,0,0,1251.18958,0,0,0,0,0,0,0,0,891.546,31.0429344,1,-103.536324,-60.06,-110.46,-166.88,0.252932847,0,0.590916276,-0.394387513,55452,0,0,0,-1280458.75,-5318639.5,3270617.25,871.698,0,0,0,-72,4,0,0,0,49.62,2886467,0,0,0,0,-12.3178539,1.89418221,9.24227524,0.65673548,1.74976E+12
0.399,1.04,0.065,0,0,0,0,1254.63354,0,0,0,0,0,0,0,0,891.548,31.0429344,0,-103.536324,-58.38,-106.54,-167.51,0.02346288,0,0.638369858,-0.587427914,55453,0,0,0,-1280460,-5318642.5,3270619,871.331787,0,0,0,-75,3,0,0,0,49.63,2886517,0,0,0,0,-16.2798176,-15.1954613,41.6225357,0.496851981,1.74976E+12
0.291,1.054,0.055,0,0,0,0,1253.68982,0,0,0,0,0,0,0,0,891.611,31.0429249,1,-103.536331,-58.38,-107.45,-170.17,-0.20678781,0,0.610014558,-0.712418199,55454,0,0,0,-1280461.38,-5318646,3270619.25,871.432129,0,0,0,-83,4,0,0,0,49.76,2886567,0,0,0,0,-19.6603127,-28.2805805,-2.11661911,0.278534293,1.74976E+12
0.299,1.108,0.098,0,0,0,0,1254.26611,0,0,0,0,0,0,0,0,891.613,31.0429249,0,-103.536331,-62.16,-112.14,-110.18,-0.403606892,0,0.519148648,-0.752074897,55455,0,0,0,-1280462.25,-5318647.5,3270618.75,871.37085,0,0,0,-79,3,0,0,0,49.84,2886617,0,0,0,0,-19.3641186,-31.0878506,-14.54638,0.044380102,1.74976E+12
0.292,1.111,0.115,0,0,0,0,1253.0033,0,0,0,0,0,0,0,0,891.681,31.0429115,0,-103.536339,-66.22,-115.36,-78.96,-0.555074692,0,0.382973641,-0.714797735,55456,0,0,0,-1280463,-5318649.5,3270617.25,871.505127,0,0,0,-83,3,0,0,0,49.95,2886667,0,0,0,0,-18.90868,-30.6760521,-39.902626,-0.185168892,1.74976E+12
0.668,0.586,0.3,0,0,0,0,1224.14197,0,0,0,0,0,0,0,0,891.836,31.0428829,1,-103.536362,-130.55,-88.41,74.2,-0.235331729,0,-0.539683104,0.372616708,55463,0,0,0,-1280461,-5318631,3270599.75,874.578369,0,0,0,-72,4,0,0,0,49.93,2887019,0,0,0,0,6.88845539,64.7370377,-38.3017273,-0.717299104,1.74976E+12
0.707,0.473,0.318,0,0,0,0,1216.95544,0,0,0,0,0,0,0,0,891.84,31.0428829,0,-103.536354,-133.35,-84.49,66.57,-0.064190731,0,-0.595542669,0.510181546,55464,0,0,0,-1280459.38,-5318625,3270596.25,875.345,0,0,0,-79,3,0,0,0,49.72,2887069,0,0,0,0,13.5152044,78.5812683,-75.7361298,-0.617189825,1.74976E+12
0.724,0.33,0.307,0,0,0,0,1216.58252,0,0,0,0,0,0,0,0,891.856,31.0428791,1,-103.536354,-135.8,-79.87,58.52,0.115877233,0,-0.617527425,0.618915379,55465,0,0,0,-1280458,-5318620.5,3270595,875.384766,0,0,0,-70,4,0,0,0,49.57,2887119,0,0,0,0,16.4127083,81.1517334,-5.67539215,-0.471355706,1.74976E+12
0.717,0.225,0.284,0,0,0,0,1213.70496,0,0,0,0,0,0,0,0,891.859,31.0428791,0,-103.536354,-140.84,-74.27,40.88,0.29344523,0,-0.598562181,0.688804746,55466,0,0,0,-1280457,-5318617,3270594,875.691895,0,0,0,-72,3,0,0,0,49.42,2887169,0,0,0,0,17.2551937,77.6708145,-18.203392,-0.284888357,1.74976E+12
0.771,0.098,0.28,0,0,0,0,1213.44873,0,0,0,0,0,0,0,0,891.876,31.0428791,1,-103.536354,-151.69,-62.09,-12.11,0.457115859,0,-0.531563163,0.710382879,55467,0,0,0,-1280456.25,-5318614.5,3270593.5,875.719238,0,0,0,-71,4,0,0,0,49.34,2887219,0,0,0,0,16.6083298,69.1744766,-5.36620235,-0.061983902,1.74976E+12
0.811,0.094,0.264,0,0,0,0,1211.0271,0,0,0,0,0,0,0,0,891.897,31.0428791,1,-103.536346,-171.5,-53.62,-74.41,0.590053439,0,-0.412909299,0.668673456,55468,0,0,0,-1280455.5,-5318613.5,3270592.75,875.977783,0,0,0,-70,4,0,0,0,49.23,2887269,0,0,0,0,16.3473492,59.843647,-11.6875916,0.18498309,1.74976E+12
0.886,0.073,0.29,0,0,0,0,1210.21301,0,0,0,0,0,0,0,0,891.901,31.0428791,0,-103.536346,-175.7,-53.62,-96.95,0.668744802,0,-0.250310689,0.55782,55469,0,0,0,-1280455,-5318612,3270592,876.064697,0,0,0,-71,3,0,0,0,49.1,2887319,0,0,0,0,15.2144537,51.6505,-17.8695259,0.423038691,1.74976E+12
0.94,0.076,0.275,0,0,0,0,1209.79468,0,0,0,0,0,0,0,0,891.921,31.0428791,1,-103.536339,-172.97,-55.58,-125.09,0.682498932,0,-0.046872087,0.378863364,55470,0,0,0,-1280454.38,-5318611,3270591.75,876.109375,0,0,0,-81,4,0,0,0,49,2887369,0,0,0,0,14.7040348,40.3292274,1.47002602,0.62326622,1.74976E+12
0.849,0.582,0.168,0,0,0,0,1209.77405,0,0,0,0,0,0,0,0,891.982,31.0428867,1,-103.536316,-129.43,-72.31,-215.04,0.28544721,0,0.52848351,-0.374558032,55473,0,0,0,-1280451.38,-5318609,3270589.75,876.111572,0,0,0,-73,4,0,0,0,48.54,2887519,0,0,0,0,17.3235817,24.0347939,3.37184262,0.706350803,1.74976E+12
0.501,0.966,0.093,0,0,0,0,1221.16602,0,0,0,0,0,0,0,0,892.051,31.0428925,1,-103.536285,-69.79,-89.11,-250.95,-0.410018891,0,0.493726909,-0.766885936,55476,0,0,0,-1280450.5,-5318616,3270596.75,874.895752,0,0,0,-72,4,0,0,0,48.35,2887669,0,0,0,0,9.87428761,-25.285265,30.0734062,-0.00208141,1.74976E+12
0.375,1.016,0.084,0,0,0,0,1225.38977,0,0,0,0,0,0,0,0,892.061,31.0428963,0,-103.536285,-57.89,-89.25,-263.62,-0.570242465,0,0.313470244,-0.700443864,55477,0,0,0,-1280450.88,-5318621,3270600.75,874.445312,0,0,0,-74,3,0,0,0,48.44,2887719,0,0,0,0,5.03634262,-47.3554764,93.4021,-0.293152332,1.74976E+12
0.254,1.093,0.079,0,0,0,0,1225.06921,0,0,0,0,0,0,0,0,892.085,31.0429,1,-103.536278,-49.21,-87.85,-260.33,-0.647286773,0,0.087431788,-0.535551548,55478,0,0,0,-1280451,-5318624.5,3270601.25,874.479492,0,0,0,-81,4,0,0,0,48.53,2887769,0,0,0,0,2.94660592,-55.7865868,-8.20111847,-0.53531307,1.74976E+12
0.163,1.096,0.091,0,0,0,0,1225.39209,0,0,0,0,0,0,0,0,892.12,31.042902,1,-103.536263,-45.22,-90.86,-237.79,-0.637264132,0,-0.141027644,-0.302770376,55479,0,0,0,-1280450.5,-5318627.5,3270601.75,874.445068,0,0,0,-82,4,0,0,0,48.64,2887819,0,0,0,0,3.85290933,-55.8550682,17.0213585,-0.694503963,1.74976E+12
0.087,1.022,0.072,0,0,0,0,1225.59814,0,0,0,0,0,0,0,0,892.128,31.042902,0,-103.536255,-35.21,-98.42,-196.56,-0.549508154,0,-0.347269148,-0.035350777,55480,0,0,0,-1280450,-5318629.5,3270601.5,874.423096,0,0,0,-77,3,0,0,0,48.71,2887869,0,0,0,0,5.55509472,-49.7214432,-14.5008221,-0.759075284,1.74976E+12
0.26,1.034,0.334,0,0,0,0,1201.16772,0,0,0,0,0,0,0,0,892.306,31.0429153,1,-103.536209,-33.18,-108.36,197.4,0.431217074,0,-0.473752618,0.761725247,55487,0,0,0,-1280447.12,-5318635.5,3270619.5,877.031,0,0,0,-80,4,0,0,0,49.29,2888219,0,0,0,0,-0.245789528,-56.1910744,546.806152,0.096876189,1.74976E+12
0.621,0.634,0.297,0,0,0,0,1192.09851,0,0,0,0,0,0,0,0,892.317,31.0429192,0,-103.536201,-93.03,-109.48,266.35,0.507903278,0,-0.420367926,0.720657468,55488,0,0,0,-1280443.62,-5318624.5,3270588.25,878.000732,0,0,0,-83,3,0,0,0,49.24,2888269,0,0,0,0,17.244833,15.2798195,-943.043213,0.21442461,1.74976E+12
0.697,0.404,0.263,0,0,0,0,1182.79797,0,0,0,0,0,0,0,0,892.335,31.0429192,1,-103.536194,-108.78,-94.22,240.52,0.568637609,0,-0.356982887,0.656476617,55489,0,0,0,-1280439.88,-5318611.5,3270582,878.996094,0,0,0,-83,4,0,0,0,49.06,2888319,0,0,0,0,32.3568192,75.6583252,90.3493652,0.343879223,1.74976E+12
0.807,0.232,0.272,0,0,0,0,1182.18237,0,0,0,0,0,0,0,0,892.346,31.0429211,0,-103.536186,-123.55,-74.48,215.88,0.607135952,0,-0.276096314,0.570851505,55490,0,0,0,-1280436.75,-5318601.5,3270581,879.062,0,0,0,-73,3,0,0,0,48.92,2888369,0,0,0,0,40.4706955,107.437317,-49.016983,0.478837639,1.74976E+12
0.829,0.092,0.265,0,0,0,0,1180.90332,0,0,0,0,0,0,0,0,892.376,31.0429287,0,-103.536171,-138.46,-52.36,194.74,0.612280369,0,-0.174171522,0.462385207,55491,0,0,0,-1280433.88,-5318594,3270581,879.199,0,0,0,-78,3,0,0,0,48.78,2888419,0,0,0,0,45.0818253,120.777939,14.6632881,0.617233396,1.74976E+12
0.921,-0.383,0.225,0,0,0,0,1179.92078,0,0,0,0,0,0,0,0,892.395,31.0429306,1,-103.536163,-169.61,-1.47,131.6,0.581632793,0,-0.049100969,0.328727782,55492,0,0,0,-1280431.38,-5318589,3270580.75,879.304199,0,0,0,-83,4,0,0,0,48.69,2888469,0,0,0,0,46.1294136,116.573288,-3.79506683,0.742449045,1.74976E+12
0.946,-0.544,0.221,0,0,0,0,1179.29626,0,0,0,0,0,0,0,0,892.406,31.0429344,0,-103.536156,-178.5,26.39,91.07,0.508528709,0,0.105902746,0.167443454,55493,0,0,0,-1280429.62,-5318585.5,3270580.75,879.371094,0,0,0,-80,3,0,0,0,48.54,2888519,0,0,0,0,43.6340065,102.914978,-3.01907468,0.837941468,1.74976E+12
0.97,-0.701,0.222,0,0,0,0,1177.83752,0,0,0,0,0,0,0,0,892.465,31.0429344,1,-103.536148,-181.3,48.79,51.03,0.397076905,0,0.269051045,-0.01735151,55494,0,0,0,-1280428.25,-5318584,3270580.25,879.527344,0,0,0,-74,5,0,0,0,48.44,2888569,0,0,0,0,38.9060898,84.9388275,-14.8269453,0.87729156,1.74976E+12
0.926,-0.752,0.199,0,0,0,0,1176.09644,0,0,0,0,0,0,0,0,892.537,31.0429401,1,-103.536125,-181.3,64.05,8.26,0.246769458,0,0.427301407,-0.220147923,55495,0,0,0,-1280426.62,-5318583,3270579.75,879.713867,0,0,0,-71,5,0,0,0,48.33,2888619,0,0,0,0,36.5370064,69.0140457,-14.3097916,0.841459036,1.74976E+12
0.919,-0.727,0.191,0,0,0,0,1174.40808,0,0,0,0,0,0,0,0,892.547,31.042944,0,-103.536125,-173.67,82.95,-61.04,0.072513096,0,0.550446033,-0.411942542,55496,0,0,0,-1280425.62,-5318583,3270579.5,879.894775,0,0,0,-70,3,0,0,0,48.19,2888669,0,0,0,0,31.7255669,54.044136,-7.74134636,0.722533345,1.74976E+12
0.932,-0.708,0.174,0,0,0,0,1172.59924,0,0,0,0,0,0,0,0,892.547,31.042944,0,-103.536125,-171.85,86.94,-72.66,-0.110524498,0,0.620646,-0.567203701,55497,0,0,0,-1280425.12,-5318582.5,3270579.25,880.088623,0,0,0,-78,3,0,0,0,48.06,2888719,0,0,0,0,25.733923,41.3332214,-1.36133623,0.529964924,1.74976E+12
0.836,0.591,0.277,0,0,0,0,1162.5542,0,0,0,0,0,0,0,0,892.851,31.0429573,0,-103.536041,-203.63,-14.49,-322.49,-0.226773724,0,-0.449293375,0.359685779,55504,0,0,0,-1280417.12,-5318577.5,3270575,881.165771,0,0,0,-71,3,0,0,0,47.23,2889069,0,0,0,0,25.6322041,20.3294201,-18.1681633,-0.785706878,1.74976E+12
